origin_location;destination_location;coor_y;coor_x;distance_in_km;vehicle_type;tripfare
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Ekonomi;371200
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;MPV;381200
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Pickup;457540
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Double Engkel Box;971000
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Double Engkel Pickup;971000
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;CDD Long;1302000
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Van;433760
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Small Box;480100
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;L300 Box;540100
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Fuso Box;1915400
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Fuso Bak;1915400
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Tronton Box;2261400
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Engkel Box;692900
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Engkel Pickup;791000
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Tronton Wing Box;2261400
KOTA YOGYAKARTA;KABUPATEN KEBUMEN;-7.6681;109.6525;92;Tronton Bak;2261400
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Ekonomi;910624
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;MPV;920624
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Pickup;1037440
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Double Engkel Box;1708440
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Double Engkel Pickup;1708440
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;CDD Long;2123200
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Van;999560
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Small Box;1086984
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;L300 Box;1146984
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Fuso Box;3180200
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Fuso Bak;3180200
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Tronton Box;3563000
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Engkel Box;1434640
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Engkel Pickup;1528440
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Tronton Wing Box;3563000
KOTA YOGYAKARTA;KABUPATEN KEDIRI;-7.8232;112.1907;264;Tronton Bak;3563000
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Ekonomi;597640
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;MPV;607640
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Pickup;700963
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Double Engkel Box;1283400
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Double Engkel Pickup;1283400
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;CDD Long;1624500
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Van;674882
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Small Box;734845
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;L300 Box;794845
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Fuso Box;2448600
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Fuso Bak;2448600
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Tronton Box;2810800
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Engkel Box;1004255
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Engkel Pickup;1103400
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Tronton Wing Box;2810800
KOTA YOGYAKARTA;KABUPATEN KUDUS;-6.7726;110.8791;161;Tronton Bak;2810800
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Ekonomi;136000
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;MPV;146000
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Pickup;204700
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Double Engkel Box;593000
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Double Engkel Pickup;593000
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;CDD Long;882000
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Van;186800
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Small Box;215500
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;L300 Box;275500
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Fuso Box;1264000
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Fuso Bak;1277000
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Tronton Box;1591500
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Engkel Box;369500
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Engkel Pickup;413000
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Tronton Wing Box;1591500
KOTA YOGYAKARTA;KABUPATEN KULON PROGO;-7.8267;110.1641;29;Tronton Bak;1591500
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Ekonomi;986440
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;MPV;996440
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Pickup;1118950
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Double Engkel Box;1811400
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Double Engkel Pickup;1811400
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;CDD Long;2254500
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Van;1077560
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Small Box;1172290
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;L300 Box;1232290
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Fuso Box;3357000
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Fuso Bak;3357000
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Tronton Box;3745000
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Engkel Box;1538900
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Engkel Pickup;1631400
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Tronton Wing Box;3745000
KOTA YOGYAKARTA;KABUPATEN KUNINGAN;-7.0138;108.5701;290;Tronton Bak;3745000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Ekonomi;1530000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;MPV;1580000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Pickup;1700000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Double Engkel Box;1900000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Double Engkel Pickup;1900000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;CDD Long;2750000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Van;1700000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Small Box;2000000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;L300 Box;2100000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Fuso Box;2900000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Fuso Bak;2900000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Tronton Box;3700000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Engkel Box;2200000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Engkel Pickup;2200000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Tronton Wing Box;3700000
KOTA YOGYAKARTA;KABUPATEN LAMONGAN;-7.1269;112.3338;302;Tronton Bak;3700000
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Ekonomi;1821208
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;MPV;1831208
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Pickup;2040600
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Double Engkel Box;2945148
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Double Engkel Pickup;2945148
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;CDD Long;3397400
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Van;2028560
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Small Box;2111364
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;L300 Box;2171364
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Fuso Box;5220000
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Fuso Bak;5220000
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Tronton Box;5778400
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Engkel Box;2664400
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Engkel Pickup;2541400
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Tronton Wing Box;5778400
KOTA YOGYAKARTA;KABUPATEN LEBAK;-6.5644;106.2522;607;Tronton Bak;5778400
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Ekonomi;1291160
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;MPV;1301160
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Pickup;1454800
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Double Engkel Box;2225220
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Double Engkel Pickup;2225220
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;CDD Long;2751000
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Van;1422560
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Small Box;1515060
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;L300 Box;1575060
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Fuso Box;4115000
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Fuso Bak;4115000
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Tronton Box;4526000
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Engkel Box;1957400
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Engkel Pickup;2042400
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Tronton Wing Box;4526000
KOTA YOGYAKARTA;KABUPATEN LUMAJANG;-8.0944;113.1442;405;Tronton Bak;4526000
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Ekonomi;643000
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;MPV;653000
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Pickup;749725
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Double Engkel Box;1345000
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Double Engkel Pickup;1345000
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;CDD Long;1687500
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Van;722510
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Small Box;785875
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;L300 Box;845875
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Fuso Box;2555000
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Fuso Bak;2555000
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Tronton Box;2920000
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Engkel Box;1066625
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Engkel Pickup;1165000
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Tronton Wing Box;2920000
KOTA YOGYAKARTA;KABUPATEN MADIUN;-7.6093;111.6184;175;Tronton Bak;2920000
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Ekonomi;526360
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;MPV;536360
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Pickup;624337
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Double Engkel Box;1186600
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Double Engkel Pickup;1186600
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;CDD Long;1525500
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Van;600038
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Small Box;654655
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;L300 Box;714655
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Fuso Box;2281400
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Fuso Bak;2281400
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Tronton Box;2639200
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Engkel Box;906245
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Engkel Pickup;1006600
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Tronton Wing Box;2639200
KOTA YOGYAKARTA;KABUPATEN MAGETAN;-7.6433;111.356;139;Tronton Bak;2639200
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Ekonomi;1104816
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;MPV;1114816
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Pickup;1248900
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Double Engkel Box;1972176
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Double Engkel Pickup;1972176
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;CDD Long;2451200
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Van;1209560
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Small Box;1305468
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;L300 Box;1365468
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Fuso Box;3649400
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Fuso Bak;3649400
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Tronton Box;4046200
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Engkel Box;1701706
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Engkel Pickup;1792176
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Tronton Wing Box;4046200
KOTA YOGYAKARTA;KABUPATEN MALANG;-8.2422;112.7152;334;Tronton Bak;4046200
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Ekonomi;1530000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;MPV;1580000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Pickup;1700000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Double Engkel Box;1900000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Double Engkel Pickup;1900000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;CDD Long;2750000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Van;1700000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Small Box;2000000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;L300 Box;2100000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Fuso Box;2900000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Fuso Bak;2900000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Tronton Box;3700000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Engkel Box;2200000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Engkel Pickup;2200000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Tronton Wing Box;3700000
KOTA YOGYAKARTA;KABUPATEN MOJOKERTO;-7.5638;112.4768;284;Tronton Bak;3700000
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Ekonomi;776488
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;MPV;786488
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Pickup;893230
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Double Engkel Box;1526280
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Double Engkel Pickup;1526280
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;CDD Long;1890900
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Van;861560
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Small Box;936058
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;L300 Box;996058
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Fuso Box;2867400
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Fuso Bak;2806200
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Tronton Box;3241000
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Engkel Box;1250180
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Engkel Pickup;1346280
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Tronton Wing Box;3241000
KOTA YOGYAKARTA;KABUPATEN NGANJUK;-7.5944;111.9046;218;Tronton Bak;3241000
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Ekonomi;542560
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;MPV;552560
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Pickup;641752
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Double Engkel Box;1208600
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Double Engkel Pickup;1208600
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;CDD Long;1548000
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Van;617048
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Small Box;672880
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;L300 Box;732880
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Fuso Box;2319400
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Fuso Bak;2319400
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Tronton Box;2678200
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Engkel Box;928520
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Engkel Pickup;1028600
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Tronton Wing Box;2678200
KOTA YOGYAKARTA;KABUPATEN NGAWI;-7.461;111.3322;144;Tronton Bak;2678200
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Ekonomi;445360
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;MPV;455360
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Pickup;537262
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Double Engkel Box;1076600
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Double Engkel Pickup;1076600
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;CDD Long;1413000
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Van;514988
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Small Box;563530
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;L300 Box;623530
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Fuso Box;2091400
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Fuso Bak;2091400
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Tronton Box;2444200
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Engkel Box;794870
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Engkel Pickup;896600
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Tronton Wing Box;2444200
KOTA YOGYAKARTA;KABUPATEN PACITAN;-8.1263;111.1414;114;Tronton Bak;2444200
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Ekonomi;2078360
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;MPV;2088360
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Pickup;2324800
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Double Engkel Box;3294420
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Double Engkel Pickup;3294420
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;CDD Long;3711000
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Van;2322560
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Small Box;2400660
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;L300 Box;2460660
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Fuso Box;5710000
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Fuso Bak;5710000
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Tronton Box;6386000
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Engkel Box;3007400
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Engkel Pickup;2737400
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Tronton Wing Box;6386000
KOTA YOGYAKARTA;KABUPATEN PANDEGLANG;-6.7483;105.6882;705;Tronton Bak;6386000
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;Ekonomi;1165168
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;MPV;1175168
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;Pickup;1315600
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;Double Engkel Box;2054148
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;Double Engkel Pickup;2054148
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;CDD Long;2550100
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;Van;1278560
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;Small Box;1373364
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;L300 Box;1433364
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;Fuso Box;3801200
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;Fuso Bak;3801200
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;Tronton Box;4291000
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;Engkel Box;1784713
KOTA YOGYAKARTA;KABUPATEN PASURUAN;-7.786;112.8582;357;Engkel Pickup;1874148
