origin_location;destination_location;vehicle_type;distance_in_km;tripfare
KOTA BANDUNG;PURBALINGGA;Fuso Box;271;3227800
KOTA BANDUNG;PURBALINGGA;Small Box;271;1109951
KOTA BANDUNG;PURBALINGGA;Pickup;271;1059385
KOTA BANDUNG;PURBALINGGA;Engkel Box;271;1462710
KOTA BANDUNG;PURBALINGGA;Fuso Bak;271;3227800
KOTA BANDUNG;PURBALINGGA;Tronton Box;271;3612000
KOTA BANDUNG;PURBALINGGA;Tronton Wing Box;271;3612000
KOTA BANDUNG;PURBALINGGA;Engkel Pickup;271;1556160
KOTA BANDUNG;PURBALINGGA;Double Engkel Box;271;1736160
KOTA BANDUNG;PURBALINGGA;Tronton Bak;271;3612000
KOTA BANDUNG;PURBALINGGA;Tronton Bak;271;3612000
KOTA BANDUNG;PURBAYANI;Ekonomi;107;422680
KOTA BANDUNG;PURBAYANI;MPV;107;432680
KOTA BANDUNG;PURBAYANI;Van;107;491174
KOTA BANDUNG;PURBAYANI;Double Engkel Pickup;107;1045800
KOTA BANDUNG;PURBAYANI;CDD Long;107;1381500
KOTA BANDUNG;PURBAYANI;Fuso Box;107;2038200
KOTA BANDUNG;PURBAYANI;Small Box;107;538015
KOTA BANDUNG;PURBAYANI;Pickup;107;512881
KOTA BANDUNG;PURBAYANI;Engkel Box;107;763685
KOTA BANDUNG;PURBAYANI;Fuso Bak;107;2038200
KOTA BANDUNG;PURBAYANI;Tronton Box;107;2389600
KOTA BANDUNG;PURBAYANI;Tronton Wing Box;107;2389600
KOTA BANDUNG;PURBAYANI;Engkel Pickup;107;865800
KOTA BANDUNG;PURBAYANI;Double Engkel Box;107;1045800
KOTA BANDUNG;PURBAYANI;Tronton Bak;107;2389600
KOTA BANDUNG;PURBAYANI;Tronton Bak;107;2389600
KOTA BANDUNG;SERANG;Ekonomi;241;843556
KOTA BANDUNG;SERANG;MPV;241;853556
KOTA BANDUNG;SERANG;Van;241;930560
KOTA BANDUNG;SERANG;Double Engkel Pickup;241;1617360
KOTA BANDUNG;SERANG;CDD Long;241;2007050
KOTA BANDUNG;SERANG;Fuso Box;241;3023800
KOTA BANDUNG;SERANG;Small Box;241;1011521
KOTA BANDUNG;SERANG;Pickup;241;965335
KOTA BANDUNG;SERANG;Engkel Box;241;1342410
KOTA BANDUNG;SERANG;Fuso Bak;241;3023800
KOTA BANDUNG;SERANG;Tronton Box;241;3402000
KOTA BANDUNG;SERANG;Tronton Wing Box;241;3402000
KOTA BANDUNG;SERANG;Engkel Pickup;241;1437360
KOTA BANDUNG;SERANG;Double Engkel Box;241;1617360
KOTA BANDUNG;SERANG;Tronton Bak;241;3402000
KOTA BANDUNG;SERANG;Tronton Bak;241;3402000
KOTA BANDUNG;SRAGEN;Ekonomi;476;1477464
KOTA BANDUNG;SRAGEN;MPV;476;1487464
KOTA BANDUNG;SRAGEN;Van;476;1635560
KOTA BANDUNG;SRAGEN;Double Engkel Pickup;476;2478264
KOTA BANDUNG;SRAGEN;CDD Long;476;2978200
KOTA BANDUNG;SRAGEN;Fuso Box;476;4541000
KOTA BANDUNG;SRAGEN;Small Box;476;1724652
KOTA BANDUNG;SRAGEN;Pickup;476;1660700
KOTA BANDUNG;SRAGEN;Engkel Box;476;2205900
KOTA BANDUNG;SRAGEN;Fuso Bak;476;4541000
KOTA BANDUNG;SRAGEN;Tronton Box;476;4966200
KOTA BANDUNG;SRAGEN;Tronton Wing Box;476;4966200
KOTA BANDUNG;SRAGEN;Engkel Pickup;476;2255400
KOTA BANDUNG;SRAGEN;Double Engkel Box;476;2478264
KOTA BANDUNG;SRAGEN;Tronton Bak;476;4966200
KOTA BANDUNG;SRAGEN;Tronton Bak;476;4966200
KOTA BANDUNG;SUKOHARJO;Ekonomi;463;1443352
KOTA BANDUNG;SUKOHARJO;MPV;463;1453352
KOTA BANDUNG;SUKOHARJO;Van;463;1596560
KOTA BANDUNG;SUKOHARJO;Double Engkel Pickup;463;2431932
KOTA BANDUNG;SUKOHARJO;CDD Long;463;2936600
KOTA BANDUNG;SUKOHARJO;Fuso Box;463;4463000
KOTA BANDUNG;SUKOHARJO;Small Box;463;1686276
KOTA BANDUNG;SUKOHARJO;Pickup;463;1623000
KOTA BANDUNG;SUKOHARJO;Engkel Box;463;2160400
KOTA BANDUNG;SUKOHARJO;Fuso Bak;463;4463000
KOTA BANDUNG;SUKOHARJO;Tronton Box;463;4885600
KOTA BANDUNG;SUKOHARJO;Tronton Wing Box;463;4885600
KOTA BANDUNG;SUKOHARJO;Engkel Pickup;463;2216400
KOTA BANDUNG;SUKOHARJO;Double Engkel Box;463;2431932
KOTA BANDUNG;SUKOHARJO;Tronton Bak;463;4885600
KOTA BANDUNG;SUKOHARJO;Tronton Bak;463;4885600
KOTA BANDUNG;SUMEDANG;Ekonomi;45;260000
KOTA BANDUNG;SUMEDANG;MPV;45;270000
KOTA BANDUNG;SUMEDANG;Van;45;330200
KOTA BANDUNG;SUMEDANG;Double Engkel Pickup;45;885000
KOTA BANDUNG;SUMEDANG;CDD Long;45;1010000
KOTA BANDUNG;SUMEDANG;Fuso Box;45;1725000
KOTA BANDUNG;SUMEDANG;Small Box;45;373750
KOTA BANDUNG;SUMEDANG;Pickup;45;355550
KOTA BANDUNG;SUMEDANG;Engkel Box;45;577500
KOTA BANDUNG;SUMEDANG;Fuso Bak;45;1485000
KOTA BANDUNG;SUMEDANG;Tronton Box;45;2047500
KOTA BANDUNG;SUMEDANG;Tronton Wing Box;45;2047500
KOTA BANDUNG;SUMEDANG;Engkel Pickup;45;645000
KOTA BANDUNG;SUMEDANG;Double Engkel Box;45;885000
KOTA BANDUNG;SUMEDANG;Tronton Bak;45;1807500
KOTA BANDUNG;SUMEDANG;Tronton Bak;45;1807500
KOTA BANDUNG;SURADE;Ekonomi;182;665680
KOTA BANDUNG;SURADE;MPV;182;675680
KOTA BANDUNG;SURADE;Van;182;746324
KOTA BANDUNG;SURADE;Double Engkel Pickup;182;1375800
KOTA BANDUNG;SURADE;CDD Long;182;1719000
KOTA BANDUNG;SURADE;Fuso Box;182;2608200
KOTA BANDUNG;SURADE;Small Box;182;811390
KOTA BANDUNG;SURADE;Pickup;182;774106
KOTA BANDUNG;SURADE;Engkel Box;182;1097810
KOTA BANDUNG;SURADE;Fuso Bak;182;2608200
KOTA BANDUNG;SURADE;Tronton Box;182;2974600
KOTA BANDUNG;SURADE;Tronton Wing Box;182;2974600
KOTA BANDUNG;SURADE;Engkel Pickup;182;1195800
KOTA BANDUNG;SURADE;Double Engkel Box;182;1375800
KOTA BANDUNG;SURADE;Tronton Bak;182;2974600
KOTA BANDUNG;SURADE;Tronton Bak;182;2974600
KOTA BANDUNG;TANGGEUNG;Ekonomi;114;445360
KOTA BANDUNG;TANGGEUNG;MPV;114;455360
KOTA BANDUNG;TANGGEUNG;Van;114;514988
KOTA BANDUNG;TANGGEUNG;Double Engkel Pickup;114;1076600
KOTA BANDUNG;TANGGEUNG;CDD Long;114;1413000
KOTA BANDUNG;TANGGEUNG;Fuso Box;114;2091400
KOTA BANDUNG;TANGGEUNG;Small Box;114;563530
KOTA BANDUNG;TANGGEUNG;Pickup;114;537262
KOTA BANDUNG;TANGGEUNG;Engkel Box;114;794870
KOTA BANDUNG;TANGGEUNG;Fuso Bak;114;2091400
KOTA BANDUNG;TANGGEUNG;Tronton Box;114;2444200
KOTA BANDUNG;TANGGEUNG;Tronton Wing Box;114;2444200
KOTA BANDUNG;TANGGEUNG;Engkel Pickup;114;896600
KOTA BANDUNG;TANGGEUNG;Double Engkel Box;114;1076600
KOTA BANDUNG;TANGGEUNG;Tronton Bak;114;2444200
KOTA BANDUNG;TANGGEUNG;Tronton Bak;114;2444200
KOTA BANDUNG;TEGAL BULEUD;Ekonomi;194;704560
KOTA BANDUNG;TEGAL BULEUD;MPV;194;714560
KOTA BANDUNG;TEGAL BULEUD;Van;194;787148
KOTA BANDUNG;TEGAL BULEUD;Double Engkel Pickup;194;1428600
KOTA BANDUNG;TEGAL BULEUD;CDD Long;194;1773000
KOTA BANDUNG;TEGAL BULEUD;Fuso Box;194;2699400
KOTA BANDUNG;TEGAL BULEUD;Small Box;194;855130
KOTA BANDUNG;TEGAL BULEUD;Pickup;194;815902
KOTA BANDUNG;TEGAL BULEUD;Engkel Box;194;1151270
KOTA BANDUNG;TEGAL BULEUD;Fuso Bak;194;2699400
KOTA BANDUNG;TEGAL BULEUD;Tronton Box;194;3068200
KOTA BANDUNG;TEGAL BULEUD;Tronton Wing Box;194;3068200
KOTA BANDUNG;TEGAL BULEUD;Engkel Pickup;194;1248600
KOTA BANDUNG;TEGAL BULEUD;Double Engkel Box;194;1428600
KOTA BANDUNG;TEGAL BULEUD;Tronton Bak;194;3068200
KOTA BANDUNG;TEGAL BULEUD;Tronton Bak;194;3068200
KOTA BANDUNG;TEGAL;Ekonomi;200;724000
KOTA BANDUNG;TEGAL;MPV;200;734000
KOTA BANDUNG;TEGAL;Van;200;807560
KOTA BANDUNG;TEGAL;Double Engkel Pickup;200;1455000
KOTA BANDUNG;TEGAL;CDD Long;200;1800000
KOTA BANDUNG;TEGAL;Fuso Box;200;2745000
KOTA BANDUNG;TEGAL;Small Box;200;877000
KOTA BANDUNG;TEGAL;Pickup;200;836800
KOTA BANDUNG;TEGAL;Engkel Box;200;1178000
KOTA BANDUNG;TEGAL;Fuso Bak;200;2745000
KOTA BANDUNG;TEGAL;Tronton Box;200;3115000
KOTA BANDUNG;TEGAL;Tronton Wing Box;200;3115000
KOTA BANDUNG;TEGAL;Engkel Pickup;200;1275000
KOTA BANDUNG;TEGAL;Double Engkel Box;200;1455000
KOTA BANDUNG;TEGAL;Tronton Bak;200;3115000
KOTA BANDUNG;TEGAL;Tronton Bak;200;3115000
KOTA BANDUNG;TEMANGGUNG;Ekonomi;370;1199280
KOTA BANDUNG;TEMANGGUNG;MPV;370;1209280
KOTA BANDUNG;TEMANGGUNG;Van;370;1317560
KOTA BANDUNG;TEMANGGUNG;Double Engkel Pickup;370;2100480
KOTA BANDUNG;TEMANGGUNG;CDD Long;370;2606000
KOTA BANDUNG;TEMANGGUNG;Fuso Box;370;3887000
KOTA BANDUNG;TEMANGGUNG;Small Box;370;1411740
KOTA BANDUNG;TEMANGGUNG;Pickup;370;1353300
KOTA BANDUNG;TEMANGGUNG;Engkel Box;370;1831630
KOTA BANDUNG;TEMANGGUNG;Fuso Bak;370;3887000
KOTA BANDUNG;TEMANGGUNG;Tronton Box;370;4291000
KOTA BANDUNG;TEMANGGUNG;Tronton Wing Box;370;4291000
KOTA BANDUNG;TEMANGGUNG;Engkel Pickup;370;1920480
KOTA BANDUNG;TEMANGGUNG;Double Engkel Box;370;2100480
KOTA BANDUNG;TEMANGGUNG;Tronton Bak;370;4291000
KOTA BANDUNG;TEMANGGUNG;Tronton Bak;370;4291000
KOTA BANDUNG;WONOSOBO;Ekonomi;335;1107440
KOTA BANDUNG;WONOSOBO;MPV;335;1117440
KOTA BANDUNG;WONOSOBO;Van;335;1212560
KOTA BANDUNG;WONOSOBO;Double Engkel Pickup;335;1975740
KOTA BANDUNG;WONOSOBO;CDD Long;335;2455500
KOTA BANDUNG;WONOSOBO;Fuso Box;335;3656000
KOTA BANDUNG;WONOSOBO;Small Box;335;1308420
KOTA BANDUNG;WONOSOBO;Pickup;335;1251800
KOTA BANDUNG;WONOSOBO;Engkel Box;335;1705315
KOTA BANDUNG;WONOSOBO;Fuso Bak;335;3656000
KOTA BANDUNG;WONOSOBO;Tronton Box;335;4053000
KOTA BANDUNG;WONOSOBO;Tronton Wing Box;335;4053000
KOTA BANDUNG;WONOSOBO;Engkel Pickup;335;1795740
KOTA BANDUNG;WONOSOBO;Double Engkel Box;335;1975740
KOTA BANDUNG;WONOSOBO;Tronton Bak;335;4053000
KOTA BANDUNG;WONOSOBO;Tronton Bak;335;4053000
JAKARTA;KOTA CILEGON;Ekonomi;113;415593
JAKARTA;KOTA CILEGON;MPV;113;425593
JAKARTA;KOTA CILEGON;Van;113;493026
JAKARTA;KOTA CILEGON;Double Engkel Box;113;1167200
JAKARTA;KOTA CILEGON;Double Engkel Pickup;113;1167200
JAKARTA;KOTA CILEGON;CDD Long;113;1562875
JAKARTA;KOTA CILEGON;Small Box;113;544408
JAKARTA;KOTA CILEGON;L300 Box;113;604408
JAKARTA;KOTA CILEGON;Pickup;113;511564
JAKARTA;KOTA CILEGON;Fuso Box;113;2339920
JAKARTA;KOTA CILEGON;Fuso Bak;113;2339920
JAKARTA;KOTA CILEGON;Tronton Box;113;2980000
JAKARTA;KOTA CILEGON;Engkel Box;113;774015
JAKARTA;KOTA CILEGON;Engkel Pickup;113;967200
JAKARTA;KOTA CILEGON;Tronton Wing Box;113;2980000
JAKARTA;KOTA CILEGON;Tronton Bak;113;2980000
JAKARTA;SERANG;Ekonomi;96;362464
JAKARTA;SERANG;MPV;96;372464
JAKARTA;SERANG;Van;96;433680
JAKARTA;SERANG;Double Engkel Box;96;1088000
JAKARTA;SERANG;Double Engkel Pickup;96;1088000
JAKARTA;SERANG;CDD Long;96;1450000
JAKARTA;SERANG;Small Box;96;485274
JAKARTA;SERANG;L300 Box;96;545274
JAKARTA;SERANG;Pickup;96;453235
JAKARTA;SERANG;Fuso Box;96;2183400
JAKARTA;SERANG;Fuso Bak;96;2183400
JAKARTA;SERANG;Tronton Box;96;2802000
JAKARTA;SERANG;Engkel Box;96;696300
JAKARTA;SERANG;Engkel Pickup;96;888000
JAKARTA;SERANG;Tronton Wing Box;96;2802000
JAKARTA;SERANG;Tronton Bak;96;2802000
JAKARTA;KOTA TANGERANG;Ekonomi;28;124080
JAKARTA;KOTA TANGERANG;MPV;28;134080
JAKARTA;KOTA TANGERANG;Van;28;176400
JAKARTA;KOTA TANGERANG;Double Engkel Box;28;681000
JAKARTA;KOTA TANGERANG;Double Engkel Pickup;28;681000
JAKARTA;KOTA TANGERANG;CDD Long;28;907000
JAKARTA;KOTA TANGERANG;Small Box;28;229152
JAKARTA;KOTA TANGERANG;L300 Box;28;289152
JAKARTA;KOTA TANGERANG;Pickup;28;192288
JAKARTA;KOTA TANGERANG;Fuso Box;28;1419000
JAKARTA;KOTA TANGERANG;Fuso Bak;28;1419000
JAKARTA;KOTA TANGERANG;Tronton Box;28;1920000
JAKARTA;KOTA TANGERANG;Engkel Box;28;365200
JAKARTA;KOTA TANGERANG;Engkel Pickup;28;481000
JAKARTA;KOTA TANGERANG;Tronton Wing Box;28;1920000
JAKARTA;KOTA TANGERANG;Tronton Bak;28;1920000
JAKARTA;KABUPATEN LEBAK;Ekonomi;109;403410
JAKARTA;KABUPATEN LEBAK;MPV;109;413410
JAKARTA;KABUPATEN LEBAK;Van;109;479418
JAKARTA;KABUPATEN LEBAK;Double Engkel Box;109;1149600
JAKARTA;KABUPATEN LEBAK;Double Engkel Pickup;109;1149600
JAKARTA;KABUPATEN LEBAK;CDD Long;109;1537375
JAKARTA;KABUPATEN LEBAK;Small Box;109;530849
JAKARTA;KABUPATEN LEBAK;L300 Box;109;590849
JAKARTA;KABUPATEN LEBAK;Pickup;109;498189
JAKARTA;KABUPATEN LEBAK;Fuso Box;109;2304560
JAKARTA;KABUPATEN LEBAK;Fuso Bak;109;2304560
JAKARTA;KABUPATEN LEBAK;Tronton Box;109;2940000
JAKARTA;KABUPATEN LEBAK;Engkel Box;109;756195
JAKARTA;KABUPATEN LEBAK;Engkel Pickup;109;949600
JAKARTA;KABUPATEN LEBAK;Tronton Wing Box;109;2940000
JAKARTA;KABUPATEN LEBAK;Tronton Bak;109;2940000
JAKARTA;KABUPATEN PANDEGLANG;Ekonomi;199;677514
JAKARTA;KABUPATEN PANDEGLANG;MPV;199;687514
JAKARTA;KABUPATEN PANDEGLANG;Van;199;785598
JAKARTA;KABUPATEN PANDEGLANG;Double Engkel Box;199;1545600
JAKARTA;KABUPATEN PANDEGLANG;Double Engkel Pickup;199;1545600
JAKARTA;KABUPATEN PANDEGLANG;CDD Long;199;2111125
JAKARTA;KABUPATEN PANDEGLANG;Small Box;199;835935
JAKARTA;KABUPATEN PANDEGLANG;L300 Box;199;895935
JAKARTA;KABUPATEN PANDEGLANG;Pickup;199;799120
JAKARTA;KABUPATEN PANDEGLANG;Fuso Box;199;3100160
JAKARTA;KABUPATEN PANDEGLANG;Fuso Bak;199;3100160
JAKARTA;KABUPATEN PANDEGLANG;Tronton Box;199;3840000
JAKARTA;KABUPATEN PANDEGLANG;Engkel Box;199;1157145
JAKARTA;KABUPATEN PANDEGLANG;Engkel Pickup;199;1345600
JAKARTA;KABUPATEN PANDEGLANG;Tronton Wing Box;199;3840000
JAKARTA;KABUPATEN PANDEGLANG;Tronton Bak;199;3840000
JAKARTA;KAB. TANGERANG;Ekonomi;51;210184
JAKARTA;KAB. TANGERANG;MPV;51;220184
JAKARTA;KAB. TANGERANG;Van;51;263580
JAKARTA;KAB. TANGERANG;Double Engkel Box;51;840500
JAKARTA;KAB. TANGERANG;Double Engkel Pickup;51;840500
JAKARTA;KAB. TANGERANG;CDD Long;51;1112500
JAKARTA;KAB. TANGERANG;Small Box;51;315781
JAKARTA;KAB. TANGERANG;L300 Box;51;375781
JAKARTA;KAB. TANGERANG;Pickup;51;286051
JAKARTA;KAB. TANGERANG;Fuso Box;51;1715400
JAKARTA;KAB. TANGERANG;Fuso Bak;51;1715400
JAKARTA;KAB. TANGERANG;Tronton Box;51;2262000
JAKARTA;KAB. TANGERANG;Engkel Box;51;473550
JAKARTA;KAB. TANGERANG;Engkel Pickup;51;640500
JAKARTA;KAB. TANGERANG;Tronton Wing Box;51;2262000
JAKARTA;KAB. TANGERANG;Tronton Bak;51;2262000
JAKARTA;KOTA TANGERANG SELATAN;Ekonomi;24;109040
JAKARTA;KOTA TANGERANG SELATAN;MPV;24;119040
JAKARTA;KOTA TANGERANG SELATAN;Van;24;161600
JAKARTA;KOTA TANGERANG SELATAN;Double Engkel Box;24;653000
JAKARTA;KOTA TANGERANG SELATAN;Double Engkel Pickup;24;653000
JAKARTA;KOTA TANGERANG SELATAN;CDD Long;24;871000
JAKARTA;KOTA TANGERANG SELATAN;Small Box;24;214086
JAKARTA;KOTA TANGERANG SELATAN;L300 Box;24;274086
JAKARTA;KOTA TANGERANG SELATAN;Pickup;24;177312
JAKARTA;KOTA TANGERANG SELATAN;Fuso Box;24;1367000
JAKARTA;KOTA TANGERANG SELATAN;Fuso Bak;24;1367000
JAKARTA;KOTA TANGERANG SELATAN;Tronton Box;24;1860000
JAKARTA;KOTA TANGERANG SELATAN;Engkel Box;24;346400
JAKARTA;KOTA TANGERANG SELATAN;Engkel Pickup;24;453000
JAKARTA;KOTA TANGERANG SELATAN;Tronton Wing Box;24;1860000
JAKARTA;KOTA TANGERANG SELATAN;Tronton Bak;24;1860000
JAKARTA;KOTA JAKARTA BARAT;Ekonomi;14;71440
JAKARTA;KOTA JAKARTA BARAT;MPV;14;81440
JAKARTA;KOTA JAKARTA BARAT;Van;14;124600
JAKARTA;KOTA JAKARTA BARAT;Double Engkel Box;14;583000
JAKARTA;KOTA JAKARTA BARAT;Double Engkel Pickup;14;583000
JAKARTA;KOTA JAKARTA BARAT;CDD Long;14;835000
JAKARTA;KOTA JAKARTA BARAT;Small Box;14;176421
JAKARTA;KOTA JAKARTA BARAT;L300 Box;14;236421
JAKARTA;KOTA JAKARTA BARAT;Pickup;14;139872
JAKARTA;KOTA JAKARTA BARAT;Fuso Box;14;1315000
JAKARTA;KOTA JAKARTA BARAT;Fuso Bak;14;1315000
JAKARTA;KOTA JAKARTA BARAT;Tronton Box;14;1800000
JAKARTA;KOTA JAKARTA BARAT;Engkel Box;14;299400
JAKARTA;KOTA JAKARTA BARAT;Engkel Pickup;14;383000
JAKARTA;KOTA JAKARTA BARAT;Tronton Wing Box;14;1800000
JAKARTA;KOTA JAKARTA BARAT;Tronton Bak;14;1800000
JAKARTA;KOTA JAKARTA PUSAT;Ekonomi;4;33652
JAKARTA;KOTA JAKARTA PUSAT;MPV;4;43652
JAKARTA;KOTA JAKARTA PUSAT;Van;4;89400
JAKARTA;KOTA JAKARTA PUSAT;Double Engkel Box;4;513000
JAKARTA;KOTA JAKARTA PUSAT;Double Engkel Pickup;4;513000
JAKARTA;KOTA JAKARTA PUSAT;CDD Long;4;835000
JAKARTA;KOTA JAKARTA PUSAT;Small Box;4;136245
JAKARTA;KOTA JAKARTA PUSAT;L300 Box;4;196245
JAKARTA;KOTA JAKARTA PUSAT;Pickup;4;100128
JAKARTA;KOTA JAKARTA PUSAT;Fuso Box;4;1315000
JAKARTA;KOTA JAKARTA PUSAT;Fuso Bak;4;1315000
JAKARTA;KOTA JAKARTA PUSAT;Tronton Box;4;1800000
JAKARTA;KOTA JAKARTA PUSAT;Engkel Box;4;251800
JAKARTA;KOTA JAKARTA PUSAT;Engkel Pickup;4;313000
JAKARTA;KOTA JAKARTA PUSAT;Tronton Wing Box;4;1800000
JAKARTA;KOTA JAKARTA PUSAT;Tronton Bak;4;1800000
JAKARTA;KOTA JAKARTA SELATAN;Ekonomi;11;60160
JAKARTA;KOTA JAKARTA SELATAN;MPV;11;70160
JAKARTA;KOTA JAKARTA SELATAN;Van;11;113500
JAKARTA;KOTA JAKARTA SELATAN;Double Engkel Box;11;562000
JAKARTA;KOTA JAKARTA SELATAN;Double Engkel Pickup;11;562000
JAKARTA;KOTA JAKARTA SELATAN;CDD Long;11;835000
JAKARTA;KOTA JAKARTA SELATAN;Small Box;11;165121
JAKARTA;KOTA JAKARTA SELATAN;L300 Box;11;225121
JAKARTA;KOTA JAKARTA SELATAN;Pickup;11;128640
JAKARTA;KOTA JAKARTA SELATAN;Fuso Box;11;1315000
JAKARTA;KOTA JAKARTA SELATAN;Fuso Bak;11;1315000
JAKARTA;KOTA JAKARTA SELATAN;Tronton Box;11;1800000
JAKARTA;KOTA JAKARTA SELATAN;Engkel Box;11;285300
JAKARTA;KOTA JAKARTA SELATAN;Engkel Pickup;11;362000
JAKARTA;KOTA JAKARTA SELATAN;Tronton Wing Box;11;1800000
JAKARTA;KOTA JAKARTA SELATAN;Tronton Bak;11;1800000
JAKARTA;KOTA JAKARTA TIMUR;Ekonomi;10;56400
JAKARTA;KOTA JAKARTA TIMUR;MPV;10;66400
JAKARTA;KOTA JAKARTA TIMUR;Van;10;109800
JAKARTA;KOTA JAKARTA TIMUR;Double Engkel Box;10;555000
JAKARTA;KOTA JAKARTA TIMUR;Double Engkel Pickup;10;555000
JAKARTA;KOTA JAKARTA TIMUR;CDD Long;10;835000
JAKARTA;KOTA JAKARTA TIMUR;Small Box;10;161355
JAKARTA;KOTA JAKARTA TIMUR;L300 Box;10;221355
JAKARTA;KOTA JAKARTA TIMUR;Pickup;10;124896
JAKARTA;KOTA JAKARTA TIMUR;Fuso Box;10;1315000
JAKARTA;KOTA JAKARTA TIMUR;Fuso Bak;10;1315000
JAKARTA;KOTA JAKARTA TIMUR;Tronton Box;10;1800000
JAKARTA;KOTA JAKARTA TIMUR;Engkel Box;10;280600
JAKARTA;KOTA JAKARTA TIMUR;Engkel Pickup;10;355000
JAKARTA;KOTA JAKARTA TIMUR;Tronton Wing Box;10;1800000
JAKARTA;KOTA JAKARTA TIMUR;Tronton Bak;10;1800000
JAKARTA;KOTA JAKARTA UTARA;Ekonomi;11;60160
JAKARTA;KOTA JAKARTA UTARA;MPV;11;70160
JAKARTA;KOTA JAKARTA UTARA;Van;11;113500
JAKARTA;KOTA JAKARTA UTARA;Double Engkel Box;11;562000
JAKARTA;KOTA JAKARTA UTARA;Double Engkel Pickup;11;562000
JAKARTA;KOTA JAKARTA UTARA;CDD Long;11;835000
JAKARTA;KOTA JAKARTA UTARA;Small Box;11;165121
JAKARTA;KOTA JAKARTA UTARA;L300 Box;11;225121
JAKARTA;KOTA JAKARTA UTARA;Pickup;11;128640
JAKARTA;KOTA JAKARTA UTARA;Fuso Box;11;1315000
JAKARTA;KOTA JAKARTA UTARA;Fuso Bak;11;1315000
JAKARTA;KOTA JAKARTA UTARA;Tronton Box;11;1800000
JAKARTA;KOTA JAKARTA UTARA;Engkel Box;11;285300
JAKARTA;KOTA JAKARTA UTARA;Engkel Pickup;11;362000
JAKARTA;KOTA JAKARTA UTARA;Tronton Wing Box;11;1800000
JAKARTA;KOTA JAKARTA UTARA;Tronton Bak;11;1800000
JAKARTA;KAB. BANDUNG;Ekonomi;190;740000
JAKARTA;KAB. BANDUNG;MPV;190;790000
JAKARTA;KAB. BANDUNG;Van;190;900000
JAKARTA;KAB. BANDUNG;Double Engkel Box;190;1400000
JAKARTA;KAB. BANDUNG;Double Engkel Pickup;190;1540000
JAKARTA;KAB. BANDUNG;CDD Long;190;1979500
JAKARTA;KAB. BANDUNG;Small Box;190;1000000
JAKARTA;KAB. BANDUNG;L300 Box;190;1100000
JAKARTA;KAB. BANDUNG;Pickup;190;900000
JAKARTA;KAB. BANDUNG;Fuso Box;190;2310000
JAKARTA;KAB. BANDUNG;Fuso Bak;190;2310000
JAKARTA;KAB. BANDUNG;Tronton Box;190;3000000
JAKARTA;KAB. BANDUNG;Engkel Box;190;1150000
JAKARTA;KAB. BANDUNG;Engkel Pickup;190;1322500
JAKARTA;KAB. BANDUNG;Tronton Wing Box;190;3000000
JAKARTA;KAB. BANDUNG;Tronton Bak;190;3000000
JAKARTA;KABUPATEN BANDUNG BARAT;Ekonomi;145;740000
JAKARTA;KABUPATEN BANDUNG BARAT;MPV;145;790000
JAKARTA;KABUPATEN BANDUNG BARAT;Van;145;900000
JAKARTA;KABUPATEN BANDUNG BARAT;Double Engkel Box;145;1400000
JAKARTA;KABUPATEN BANDUNG BARAT;Double Engkel Pickup;145;1540000
JAKARTA;KABUPATEN BANDUNG BARAT;CDD Long;145;1979500
JAKARTA;KABUPATEN BANDUNG BARAT;Small Box;145;1000000
JAKARTA;KABUPATEN BANDUNG BARAT;L300 Box;145;1100000
JAKARTA;KABUPATEN BANDUNG BARAT;Pickup;145;900000
JAKARTA;KABUPATEN BANDUNG BARAT;Fuso Box;145;2310000
JAKARTA;KABUPATEN BANDUNG BARAT;Fuso Bak;145;2310000
JAKARTA;KABUPATEN BANDUNG BARAT;Tronton Box;145;3000000
JAKARTA;KABUPATEN BANDUNG BARAT;Engkel Box;145;1150000
JAKARTA;KABUPATEN BANDUNG BARAT;Engkel Pickup;145;1322500
JAKARTA;KABUPATEN BANDUNG BARAT;Tronton Wing Box;145;3000000
JAKARTA;KABUPATEN BANDUNG BARAT;Tronton Bak;145;3000000
JAKARTA;KOTA BANJAR;Ekonomi;305;966997
JAKARTA;KOTA BANJAR;MPV;305;976997
JAKARTA;KOTA BANJAR;Van;305;1108980
JAKARTA;KOTA BANJAR;Double Engkel Box;305;1963820
JAKARTA;KOTA BANJAR;Double Engkel Pickup;305;1963820
JAKARTA;KOTA BANJAR;CDD Long;305;2682405
JAKARTA;KOTA BANJAR;Small Box;305;1158185
JAKARTA;KOTA BANJAR;L300 Box;305;1218185
JAKARTA;KOTA BANJAR;Pickup;305;1116965
JAKARTA;KOTA BANJAR;Fuso Box;305;3940400
JAKARTA;KOTA BANJAR;Fuso Bak;305;3940400
JAKARTA;KOTA BANJAR;Tronton Box;305;4790500
JAKARTA;KOTA BANJAR;Engkel Box;305;1580645
JAKARTA;KOTA BANJAR;Engkel Pickup;305;1763820
JAKARTA;KOTA BANJAR;Tronton Wing Box;305;4790500
JAKARTA;KOTA BANJAR;Tronton Bak;305;4790500
JAKARTA;KAB. BEKASI;Ekonomi;50;206800
JAKARTA;KAB. BEKASI;MPV;50;216800
JAKARTA;KAB. BEKASI;Van;50;259800
JAKARTA;KAB. BEKASI;Double Engkel Box;50;835000
JAKARTA;KAB. BEKASI;Double Engkel Pickup;50;835000
